customer_id,age,email,salary,country,phone,signup_date
C02881,,user2881@example.com,54466,USA,(291) 968-6265,10/2/2023
C01102,47,user1102@example.com,95206,USA,(375) 866-4432,7/22/2023
C00388,41,user388@example.com,93353,Mexico,,10/16/2023
C04991,38,user4991@example.com,115468,Canada,(888) 176-3087,2/20/2023
C02896,52,no-dot@com,143428,Australia,611.407.9013,6/7/2023
C03248,41,user3248@example.com,113600,UK,311-175-7021,12/3/2023
C03602,64,user3602@example.com,148313,USA,669-641-1081,10/21/2023
C01913,61,user1913@example.com,120417,USA,-10608,2/11/2023
C00411,33,user411@example.com,193324,Australia,-10658,7/5/2023
C00585,30,user585@example.com,147126,,865.469.8046,5/27/2023
C00110,40,user110@example.com,120887,France,665 939 8373,8/30/2023
C02526,58,user2526@example.com,101154,USA,-1797,3/7/2023
C02743,46,user2743@example.com,46374,Canada,359 714 1170,1/17/2023
C03482,54,user3482@example.com,126952,UK,324 664 9350,10/18/2023
C04970,-100,user4970@example.com,33650,,(942) 568-8145,11/30/2023
C02624,19,user2624@example.com,81415,Canada,731.651.4728,5/20/2023
C01169,200,user1169@example.com,,USA,(611) 796-8467,8/8/2023
C00120,77,user469@example.com,63872,UK,-3062,3/16/2023
C00830,27,user830@example.com,0,Australia,471 137 5599,3/21/2023
C01619,39,user1619@example.com,152672,Canada,624 509 4163,4/8/2023
C03016,43,no-dot@com,180644,USA,888.135.2967,1/28/2023
C01962,24,user1962@example.com,,USA,6330254025,3/30/2023
C00487,20,user487@example.com,114040,Canada,,8/13/2023
C01635,57,user1635@example.com,159036,Australia,426-804-1178,5/13/2023
C00743,53,user743@example.com,173927,Canada,805 601 7830,3/28/2023
C04425,0,user4425@example.com,157514,UK,,1/28/2023
C00908,62,user908@example.com,89191,UK,315.412.8474,3/9/2023
C02866,36,user2866@example.com,167152,USA,1523893241,5/14/2023
C03290,23,user3290@example.com,,Australia,690.671.9977,10/25/2023
,18,user890@example.com,120932,UK,436 266 2717,5/10/2023
C03527,48,,49423,Canada,(300) 947-4425,1/1/2023
C03937,35,,39079,USA,-10040,4/30/2023
C00178,20,user178@example.com,34426,Germany,832 365 2692,11/5/2023
C02911,45,user2911@example.com,115382,Spain,949.974.5549,10/25/2023
C03275,71,user3275@example.com,129041,Australia,5158084368,7/14/2023
C00081,64,user81@example.com,84575,UK,-7613,4/20/2023
C04878,46,,,Canada,810.136.4695,1/28/2023
C02551,31,user2551@example.com,140782,Australia,8972380077,7/21/2023
C04221,72,user4221@example.com,66674,USA,-5926,12/23/2023
C02618,58,user2618@example.com,,Canada,938.799.6636,12/17/2023
C02901,19,user2901@example.com,39269,Australia,989 575 8408,1/27/2023
C03236,54,user@@domain.com,,Spain,-7004,7/21/2023
,70,user222@example.com,120270,UK,-5807,4/9/2023
C00094,21,user94@example.com,186044,Canada,,6/24/2023
C02628,23,user2628@example.com,127206,Australia,2643668468,7/25/2023
C00928,32,user928@example.com,-50000,UK,685 260 7129,2/20/2023
C00232,78,user3966@example.com,55993,UK,-4287,10/3/2023
C01559,39,user1559@example.com,195100,Canada,-6704,3/25/2023
C03126,54,user3382@example.com,174233,UK,2844690554,5/7/2023
C02108,76,user2108@example.com,186697,Australia,7090896471,11/23/2023
C01057,71,user1057@example.com,194529,Canada,-11025,12/1/2023
C03054,-100,user3054@example.com,196925,Mexico,6733350690,3/27/2023
C03693,75,user3693@example.com,75641,Canada,405.343.8813,6/8/2023
C00813,70,user813@example.com,154116,USA,7239376653,6/13/2023
C01642,31,user3932@example.com,142036,Australia,124.645.3704,3/13/2023
C01874,71,user@domain.,0,UK,5832857817,10/20/2023
C04576,0,user4576@example.com,147369,Canada,-2116,11/20/2023
C02592,46,user2592@example.com,178630,UK,849-717-6940,3/1/2023
C01865,76,user@.com,196421,USA,-6253,2023-06-31
C02941,70,user2941@example.com,151952,Australia,(943) 930-4083,1/21/2023
C03426,21,user3426@example.com,49403,Australia,126-391-6369,7/26/2023
C00623,23,user2928@example.com,,USA,-7562,2023-06-31
C00600,70,user600@example.com,92875,Australia,178 352 9161,8/23/2023
C02005,43,user2005@example.com,137615,USA,-5764,
C04735,39,user4735@example.com,60782,UK,447 812 9690,10/30/2023
C00878,62,user878@example.com,67158,Australia,230-419-8140,12/30/2023
C04145,150,invalid-email,182472,USA,372-563-9383,11/1/2023
,66,user1651@example.com,141023,UK,646-640-1640,7/22/2023
C01413,31,user1413@example.com,49692,Canada,273 212 4678,10/30/2023
C04861,49,user4861@example.com,85568,UK,3326257337,1/20/2023
C01695,18,user1695@example.com,,,-8716,5/3/2023
C01783,0,user1783@example.com,134501,Australia,376-949-2753,7/19/2023
C02655,19,user2655@example.com,31462,USA,1553040088,12/30/2023
C01719,49,,125632,Australia,274-795-1159,1/20/2023
C02120,-5,user2120@example.com,76121,Canada,818.292.4264,2/20/2023
C02846,26,user2846@example.com,195707,Canada,379-867-8505,8/14/2023
C04017,39,user4017@example.com,134320,UK,838.489.2081,1/20/2023
C00220,79,user220@example.com,105451,Canada,223-380-3314,5/23/2023
C01685,77,user1685@example.com,198038,UK,(324) 472-7317,2/27/2023
C03911,21,user3911@example.com,61819,Canada,8013703658,9/2/2023
C00725,79,user725@example.com,130297,Australia,-6689,4/26/2023
C02795,46,user@,170896,USA,574 472 6534,invalid-date
C02482,0,user2482@example.com,51638,UK,-3325,1/26/2023
C04526,21,user@domain.,163023,Australia,-6347,12/21/2023
C00044,33,user44@example.com,62402,Canada,4831693156,8/17/2023
C01039,18,user1039@example.com,142599,USA,(750) 879-6209,1/24/2023
C00211,49,user211@example.com,,Canada,276-747-1818,4/12/2023
C02324,78,user2324@example.com,136438,USA,(979) 513-9107,7/6/2023
C00355,59,user355@example.com,191033,Australia,,6/19/2023
C04849,24,user4849@example.com,100192,Canada,(377) 833-3159,9/20/2023
C01085,51,user1085@example.com,90815,Canada,-8711,9/12/2023
C04430,77,user4430@example.com,65507,Germany,-7246,not-a-date
C02766,42,,,UK,-4508,5/22/2023
C00368,65,user368@example.com,,UK,-9414,7/19/2023
C03825,66,user3825@example.com,187828,Canada,-10801,3/20/2023
C03741,24,user3741@example.com,99093,USA,(101) 106-9419,11/2/2023
C03859,18,user3859@example.com,95030,UK,498.271.3815,1/1/2023
C00136,41,,197093,Canada,285 918 9640,3/4/2023
C00806,53,user806@example.com,92061,USA,-7190,11/9/2023
C00048,64,user48@example.com,143550,Canada,(261) 380-2875,9/26/2023
C00788,26,user788@example.com,93059,USA,,10/17/2023
C02520,26,user2520@example.com,173704,UK,4745332581,12/1/2023
,35,user@,161936,Australia,915 745 7425,11/29/2023
,72,user4978@example.com,178531,UK,353-544-5992,8/14/2023
C02003,60,user2003@example.com,83687,USA,311-665-9334,12/25/2023
C01615,0,user1615@example.com,129319,Canada,(325) 185-3073,12/8/2023
C00058,35,user62@example.com,,UK,-9100,7/5/2023
C03257,31,user3257@example.com,,Germany,577 829 8621,6/21/2023
C01698,20,user1698@example.com,40589,Canada,379 478 2602,6/14/2023
C00096,46,user96@example.com,56654,Canada,820-673-6885,11/13/2023
C00479,,user479@example.com,95942,Australia,(729) 406-6952,8/4/2023
C04293,31,user4293@example.com,188253,Canada,5885655423,8/20/2023
C03918,-25,user3918@example.com,,Australia,9372856246,2/13/2023
C01996,52,user1996@example.com,167207,Canada,(246) 142-4451,3/30/2023
,42,no-dot@com,102377,France,510.237.6177,2/8/2023
,18,user4642@example.com,161042,UK,(691) 540-7558,4/30/2023
C02031,71,user2634@example.com,61186,UK,-8452,7/4/2023
C00323,76,user323@example.com,53816,Australia,688.229.8223,2/27/2023
C01129,68,user1129@example.com,,Canada,103-567-7583,2/20/2023
C02232,150,user2232@example.com,116436,Canada,(801) 668-7131,11/7/2023
C02860,23,user2860@example.com,183885,USA,166.257.4882,9/17/2023
C01508,53,user@,34765,Australia,475 624 6138,6/12/2023
C01426,31,user1426@example.com,43233,Canada,,2023-04-31
C01744,53,user1744@example.com,108537,Australia,3630098083,8/2/2023
C04534,45,user4534@example.com,70643,Australia,-5715,3/19/2023
C03485,25,user3485@example.com,,USA,-3784,1/31/2023
C00292,50,user292@example.com,40211,Mexico,(442) 344-9841,10/14/2023
C01871,72,user1871@example.com,93928,Australia,-8916,12/1/2023
C00912,33,user name@domain.com,44671,Australia,(645) 487-7131,7/18/2023
C00534,63,user534@example.com,88002,USA,315.980.3625,1/20/2023
C04787,53,user4787@example.com,155266,USA,,4/29/2023
C01097,55,user1097@example.com,194005,Australia,4869746864,7/20/2023
C01667,66,user1667@example.com,190206,Brazil,804.727.7218,8/6/2023
C03610,63,,182948,UK,8432663268,3/28/2023
C02289,45,user2289@example.com,121321,UK,4431481733,2023-02-30
C02169,0,user2169@example.com,181899,USA,554-752-2021,9/16/2023
C03186,43,user3941@example.com,46532,USA,773 667 4950,5/7/2023
C04546,46,user4546@example.com,137791,Australia,970.230.2691,11/21/2023
C03786,35,user3786@example.com,37435,UK,5731402291,12/5/2023
C01407,,user1407@example.com,64485,Australia,944-145-2684,3/25/2023
C02496,30,user2496@example.com,191304,India,600-858-6871,7/10/2023
C02765,51,user2765@example.com,167521,Australia,489 256 5780,2/7/2023
C03990,27,user3990@example.com,42963,USA,726-943-4216,8/14/2023
C02390,66,user2390@example.com,110863,Canada,916.857.3993,9/3/2023
,24,user3064@example.com,143627,Australia,(654) 753-2582,7/1/2023
C04597,38,user@domain.,,Australia,128 482 5375,4/26/2023
C03044,27,user3044@example.com,120697,USA,542.188.5148,2/17/2023
,22,user3666@example.com,65362,UK,,2/8/2023
C04882,71,user4882@example.com,162040,UK,-4068,1/4/2023
C04540,999,user4540@example.com,55020,USA,,2/21/2023
C04936,28,user4936@example.com,101820,Australia,-9467,11/10/2023
C00634,39,user634@example.com,31306,USA,-8914,3/6/2023
C02949,21,user2949@example.com,,Australia,477-576-3418,8/25/2023
C04530,300,user4530@example.com,119719,Canada,773-198-9419,11/15/2023
C03165,72,user3165@example.com,47199,USA,932 663 7440,6/12/2023
C03685,65,user3685@example.com,117736,USA,621 663 4004,8/17/2023
C03319,79,user3319@example.com,,Canada,269-417-6409,12/2/2023
C04918,25,user4918@example.com,51498,Australia,-5189,2023-00-15
C02255,56,user2255@example.com,167605,USA,-9560,4/11/2023
C01205,40,user1205@example.com,170148,Canada,111.222.2910,11/16/2023
C03271,42,user3271@example.com,140361,USA,-7375,6/24/2023
C02620,75,user2620@example.com,129694,Australia,432-569-5311,10/24/2023
C02857,21,user2857@example.com,62574,Australia,787 186 6220,2023-02-30
C03348,63,user3348@example.com,,Canada,4005855396,5/4/2023
C01963,34,user1963@example.com,143985,USA,7055585266,7/7/2023
C04337,-10,user4337@example.com,45791,UK,-9162,5/13/2023
C01533,50,user1533@example.com,125082,Canada,637 319 5250,3/24/2023
C00199,51,user3297@example.com,177764,Canada,705-407-5221,4/8/2023
C00071,130,user71@example.com,105357,USA,-3471,9/4/2023
C01771,75,user1771@example.com,142138,USA,241-639-8240,6/2/2023
C01145,20,user1145@example.com,161642,Canada,272 556 2895,2/13/2023
C04340,46,user4340@example.com,100246,UK,671 668 9520,7/21/2023
C03259,32,user3259@example.com,54503,UK,152 351 3384,6/30/2023
C03177,40,user3177@example.com,93580,Australia,214-445-5541,12/26/2023
C04721,0,user4721@example.com,50187,USA,(161) 588-1008,6/27/2023
C02298,49,user2298@example.com,91822,Mexico,2394184320,1/11/2023
C04407,61,user4407@example.com,65030,Canada,-11181,5/23/2023
C02332,32,user2332@example.com,41781,Canada,713-684-7697,12/18/2023
C01201,39,user1201@example.com,82446,Australia,600 409 3826,9/15/2023
,47,user1406@example.com,196536,USA,3334799664,1/6/2023
C01445,68,invalid-email,172482,UK,812-820-3344,1/26/2023
C02155,64,user2155@example.com,188124,USA,483 283 1174,8/7/2023
C02695,20,user2695@example.com,117924,Canada,-5067,4/1/2023
C00894,79,,,Australia,,3/29/2023
C03775,48,user3775@example.com,153714,,(944) 625-6206,8/28/2023
C04239,29,user4239@example.com,147116,USA,(835) 518-5310,2023-00-15
C04240,34,user4240@example.com,67755,Canada,(753) 931-7963,8/16/2023
C02074,54,,64754,Mexico,115-860-9875,10/17/2023
C02243,0,user2243@example.com,101947,UK,761-335-3262,1/22/2023
C01042,30,,183939,UK,623 755 4808,11/10/2023
C02178,42,user2178@example.com,175399,Australia,-10388,1/25/2023
C00301,41,user747@example.com,165530,Australia,6208260061,4/1/2023
C00735,,user735@example.com,185242,UK,435-628-4154,6/9/2023
C01906,59,user1906@example.com,33178,UK,-6927,1/4/2023
C04065,58,user4065@example.com,42191,Canada,117-678-8128,11/8/2023
C01936,500,user1936@example.com,190399,Australia,116.794.6789,1/22/2023
C02245,74,user2245@example.com,143753,Canada,,9/1/2023
C01594,55,@domain.com,35454,UK,,3/8/2023
C03626,35,user3626@example.com,178178,USA,-5712,4/1/2023
C01704,71,user1704@example.com,82227,UK,324-217-1870,1/6/2023
C01472,72,user1472@example.com,,Canada,717.897.6496,5/21/2023
C02723,66,user2723@example.com,67425,Canada,(756) 421-1785,6/17/2023
C03621,42,user3621@example.com,146680,Canada,656.799.4063,1/22/2023
C01542,21,user1542@example.com,75927,Canada,780.943.6185,3/19/2023
C00234,45,user234@example.com,114703,UK,6588610432,11/17/2023
C04581,18,user4581@example.com,155695,Australia,321.904.7732,7/18/2023
C01117,67,user2410@example.com,100219,UK,-6312,7/4/2023
C00416,21,user416@example.com,0,USA,789 209 3963,7/19/2023
C01371,26,user1371@example.com,129214,USA,236.376.1844,2/6/2023
C00656,-1,user656@example.com,123027,Canada,-6483,10/9/2023
C01599,51,user1599@example.com,,UK,570-710-3010,1/20/2023
C04036,42,user4036@example.com,125119,UK,1032545020,6/16/2023
C00018,57,user18@example.com,114227,UK,7532959755,8/9/2023
C01221,64,user1221@example.com,147305,UK,1692392816,1/6/2023
C01727,71,user1727@example.com,73461,UK,-10111,12/9/2023
C02368,45,user2368@example.com,187371,USA,830 550 5831,8/23/2023
C00597,43,user597@example.com,171633,UK,284.954.3757,1/16/2023
C03952,-50,user3952@example.com,34551,France,(270) 432-6958,4/5/2023
C02493,30,user2493@example.com,97163,Spain,-3681,4/26/2023
C00965,34,user965@example.com,63665,USA,-9564,12/9/2023
C02173,0,user2173@example.com,48157,USA,8148953034,12/6/2023
C01434,50,user1434@example.com,43682,UK,-10973,9/27/2023
C02347,58,user2347@example.com,59831,USA,901-527-5260,1/5/2023
C00372,54,user372@example.com,96668,UK,266.695.1958,11/11/2023
C01362,,user1362@example.com,40878,Australia,675 898 7393,2023-14-01
C00599,999,user599@example.com,125556,France,-4699,9/13/2023
C00239,18,user239@example.com,114565,UK,154.298.2846,9/29/2023
C00401,40,user4278@example.com,196862,USA,786.468.5286,5/2/2023
C03839,63,user3839@example.com,56639,Canada,(427) 628-4213,4/5/2023
C01591,150,user1591@example.com,102373,Australia,4153232553,3/21/2023
C01809,35,user1809@example.com,-10000,UK,677-498-1180,8/25/2023
C03640,30,user@,152066,Australia,-4441,
C04914,,user4914@example.com,117132,Australia,(143) 255-6205,6/5/2023
C03889,73,.user@domain.com,159626,UK,106 378 6914,12/10/2023
C04462,66,user4462@example.com,195278,Australia,(806) 692-2941,11/22/2023
C04674,62,,89946,USA,150-664-8522,2023-14-01
C03318,60,user3318@example.com,195767,France,3456709521,5/6/2023
C04020,57,user4020@example.com,115469,UK,(897) 811-9135,11/29/2023
C00722,43,user722@example.com,44924,Australia,623-665-6115,10/31/2023
C00839,57,user839@example.com,174989,Canada,(968) 794-1378,5/23/2023
C01546,25,,83592,Australia,-9322,10/31/2023
C01171,51,user1171@example.com,,USA,4019219484,6/24/2023
C04267,47,user4267@example.com,104255,UK,(946) 142-5176,12/29/2023
C00829,26,user829@example.com,123422,UK,1949822055,9/5/2023
C03278,48,,144919,UK,,3/5/2023
C01745,46,user1745@example.com,0,Australia,914 565 6685,7/24/2023
C05000,72,user5000@example.com,,Canada,-5172,7/19/2023
C01210,43,user1210@example.com,158308,UK,,2/16/2023
C03210,77,user3451@example.com,51673,UK,239.514.7742,7/23/2023
,78,user622@example.com,60949,USA,745 536 2522,10/15/2023
C02315,,user2315@example.com,,Canada,650 234 7200,7/24/2023
C03654,61,user3654@example.com,188517,Canada,350-804-7181,1/18/2023
C00567,130,user567@example.com,96960,USA,284 518 3391,12/20/2023
C01488,53,user1488@example.com,154857,UK,,11/28/2023
C03129,,user3129@example.com,149779,UK,899.504.1453,11/23/2023
C04270,37,user4270@example.com,148623,Canada,836.658.9241,10/19/2023
C00052,72,user52@example.com,-20000,USA,8748133196,1/9/2023
C04638,24,user4638@example.com,176429,India,3906427807,10/25/2023
C03961,,user3961@example.com,124455,USA,-4581,5/4/2023
C02758,37,user@.com,132739,Australia,(546) 730-7076,12/11/2023
C03291,42,user3291@example.com,190625,UK,8150869292,1/28/2023
C00535,33,user535@example.com,65531,UK,746 424 7656,2/12/2023
C04408,19,user4408@example.com,180685,Australia,(585) 307-6093,4/21/2023
C02105,24,user2105@example.com,47241,Australia,(302) 548-2862,11/13/2023
C00444,44,user444@example.com,58884,Australia,(491) 719-6356,3/18/2023
,70,user2253@example.com,35209,USA,8999232625,4/28/2023
C00196,66,user196@example.com,172980,Australia,8253523668,7/4/2023
C03627,19,user3627@example.com,88123,UK,5762969204,7/17/2023
C01727,29,,30320,USA,730-380-6926,7/21/2023
C04480,72,user4480@example.com,,Australia,8938293777,3/18/2023
C03027,33,user3027@example.com,49585,USA,-2948,7/31/2023
C03023,500,user3023@example.com,45479,Australia,848-808-3511,8/19/2023
C04809,63,user4809@example.com,158713,Canada,(655) 663-7078,4/28/2023
C02986,30,user2986@example.com,172432,Canada,317 255 9785,2/17/2023
C03846,-50,user3846@example.com,188376,USA,1164565091,9/25/2023
C02943,-1,user2943@example.com,79699,USA,9850050482,7/13/2023
C00645,69,user645@example.com,104816,Australia,733.932.6910,5/10/2023
C00808,40,user808@example.com,91753,Canada,-3046,2/12/2023
C03544,75,,196969,UK,3436507567,5/3/2023
C04455,37,user4455@example.com,37957,Canada,202 883 8257,8/16/2023
C04418,23,,169195,Australia,298 702 9977,11/14/2023
C00121,41,user121@example.com,,Australia,745 859 2279,12/4/2023
C02442,19,user2442@example.com,,UK,899-775-7390,8/19/2023
C01993,31,user1993@example.com,166319,Canada,149.677.9481,4/20/2023
,57,user4904@example.com,-50000,Australia,(998) 712-6186,8/8/2023
C02852,21,user2852@example.com,68871,UK,6906189747,7/13/2023
C00496,77,user2239@example.com,,USA,785 858 1440,9/18/2023
C00135,26,user135@example.com,-1000,USA,(367) 901-4869,2023-06-31
C03403,150,user3403@example.com,72025,Canada,448-973-7377,2/13/2023
C01984,47,user1984@example.com,141462,UK,518 745 8368,1/19/2023
C02708,25,invalid-email,64159,USA,142 466 1960,6/24/2023
